2016-08-29 22:28,O以后房证写谁名都没用！有它房子才归你【以后房证写谁名都没用！有它房子才归你】据悉，目前31个省（区、市）中，除西藏外，均已发放首本不动产权证书。按国土资源部的相关安排，要力争今年年底前所有市县停发旧证、颁发新证。不动产权证与房产证与有何不同？原有房地产权证还有效吗？看完这些，分分钟涨姿势↓↓↓O以后房证写谁名都没用！有它房子才归你,3333
2016-08-29 20:55,O曝胡夏商演要价50万 频出错被逼重唱飙泪【曝胡夏商演要价50万 频出错被逼重唱飙泪】今日，有网友爆料，歌手胡夏日前在出席某商业活动时，收取50万的高额出场费却不认真做事，因频出错被主办方拦下重返舞台直到唱好为止。视频中，胡夏一人站在拆到一半的舞台，一遍遍重复，更被逼到当场飙泪，场面极其尴尬，现场↓↓O曝胡夏商演要价50万 频出错被逼重唱飙泪,1278
2016-08-29 18:52,O十岁女孩喝自酿葡萄饮料 遭强气压冲破食管【10岁女孩喝自酿葡萄饮料 遭强气压冲破食管】22日，陕西十岁女孩乔静阳，在开奶奶给她酿制的葡萄饮料时，因手拧不开便用牙咬着去拧，不料遭强气压冲击，肺部、咽喉、食管均受损，一直躺在ICU里。为啥开自酿葡萄饮料会导致这样的惨剧？看专家分析↓↓↓O十岁女孩喝自酿葡萄饮料 遭强气压冲破食管,1997
2016-08-29 18:25,O网页链接【17岁男孩被女友留吻痕 剧烈抽搐后死亡】近日，墨西哥一位名叫冈萨雷斯的17岁男孩，和家人用餐时突然剧烈抽搐，虽被紧急送医，但仍无法挽回生命。据悉，原因是被其25岁的女友在脖子上"种草莓"导致身亡被亲吻一下竟能导致身亡？家属这样分析↓↓↓O网页链接,31360
2016-08-29 18:09,O傅园慧:不能只当网红 退役后想去动物救助站【傅园慧:有人骂我就放心 不能只当网红】面对突变网红，傅园慧说：“我觉得活着最重要的目的就是自己喜欢自己。出了名后，我就想帮帮那些没衣服穿的人。我的人生是自己的。我希望用实力证明自己，这一生不可能只当网红而已！”视频中她超出年龄的成熟，出乎所有人意料↓O傅园慧:不能只当网红 退役后想去动物救助站,4277
2016-08-29 16:40,O雅思考试再涨价：1960元考一次你刷得起吗？【雅思考试再涨价：1960元考一次你刷得起吗？】告诉各位烤鸭们一个沉重的消息，请大家扶墙站好！雅思又双叒叕涨价了！！！近日，雅思官网放出消息，雅思考试报名费用再次调整！报名速度跟不上雅思涨价的速度有没有[泪流满面]？一起梳理下，雅思的涨价之路↓↓↓O雅思考试再涨价：1960元考一次你刷得起吗？,1164
2016-08-29 15:42,O网页链接【宋喆杨慧离婚案开庭】8月29日下午，王宝强离婚案的另一当事人宋喆和杨慧的离婚案，将在北京开庭。杨慧现身，并向到场的媒体的说了句谢谢大家。杨慧代理律师：此案不公开开庭审理，杨慧这边并没有申请不公开，或是宋喆方提出。杨慧现身↓↓↓O网页链接,2997
2016-08-29 14:06,O网页链接【又一例！湖北准大学生接电话后被骗4万 学费无着落】18岁的女孩李倩倩24日下午接到假冒为“上海警方”的诈骗电话，以冻结银行卡为由，将其4万余元学费骗了个精光。如今距离开学只有一个星期，一个人打零工养活全家人的父亲愁白了头。骗子这样得手↓↓↓O网页链接,1473
2016-08-28 17:23,O南京地铁回应名牌包免过安检仪：非免检但不强制【南京地铁全线安检 但名牌包免过安检仪？】28日，网传“9月1日起南京地铁全线安检，名牌包免过安检仪”，引不少网友质疑。地铁方面表示，名牌包免过安检仪只是不强制过安检仪，而是用另一种办法进行安检↓↓O南京地铁回应名牌包免过安检仪：非免检但不强制,1888
2016-08-28 17:01,O网页链接【林志玲正面回应陈冠希：真有本事就收回脾气】陈冠希大骂林志玲事件，林志玲一直很少回应。近日她新浪娱乐接受专访，坦言对整件事仍感到一头雾水，但她还是会尽力去消化这一切，并首度正面回应陈冠希“真有本事就收回脾气”。更多霸气回应↓↓O网页链接,11824
2016-08-28 14:40,O王健林叫板迪士尼：让其中国财务20年内盈不了利【王健林叫板迪士尼：让迪士尼20年不盈利】王健林说，迪士尼“完全是克隆以前的IP形象，克隆以前的产品，没有更多的创新”。并称“有万达在，我有胜算把握，让迪士尼中国的财务在十年到二十年内盈不了利”。视频中，王健林这样描述自己的商业计划↓↓↓O王健林叫板迪士尼：让其中国财务20年内盈不了利,1737
2016-08-28 14:09,O流言揭秘：近视眼镜会越戴越近视吗？【越戴眼镜越近视？你又被骗了很多年】经常有人说，孩子近视了，眼镜能不戴就别戴，因为戴了就摘不下来，眼镜越戴越近视。然而，事实真的是这样吗？近视之后有没有好转的可能性？哪些护眼技巧能帮我们远离近视呢？医生的这番专业意见，你一定要知道↓↓↓O流言揭秘：近视眼镜会越戴越近视吗？,2576
2016-08-28 13:48,OG20带给中国什么？【关于G20，你还需要了解这些，绝对长知识！[推荐]】举世瞩目的G20峰会即将召开！每逢国际大事，你是不是经常混淆各种会议、组织名称？B20、T20、C20和G20什么关系？G7、G8和G20又有什么区别？77国集团和24国集团都是做啥的？看完这个，全部都秒懂↓↓↓OG20带给中国什么？,1881
2016-08-28 13:02,O网页链接【印尼145岁老人剩孙辈陪伴 受访时称“已活够”】据英国镜报，印度一名老人已145岁，可能是目前在世最老的人。他有10个兄弟姊妹和4个妻子，但都已去世，儿女辈也全都死亡，目前剩下孙子、曾孙、玄孙等后辈陪伴。他曾感叹，“我很想去死……”他的一个孙子还透露了这件事↓↓O网页链接,1213
2016-08-28 11:43,O你体质达标了吗 总体水平增长大学生体质下滑【年轻人，你的体质达标了吗？】关系亿万人的“健康中国2030”规划纲要近日审议通过。最新的《国家学生体质健康标准》规定：大学毕业时，测试成绩仍达不到50分者将按结业或肄业处理。你的体重在正常范围内吗？引体向上能做几个？50米跑需要多久？测测你能得多少分↓↓O你体质达标了吗 总体水平增长大学生体质下滑,1482
2016-08-28 11:31,O网页链接【宋喆律师首发声 否认宋喆马蓉开房百次】宋喆律师邵亚光首度发声回应传闻，否认宋喆马蓉开房百次：“这些都是不真实的谣言。所谓有上百次开房的记录，还有捉奸视频都是不存在的。”被问到如何解释王宝强巨额财产被卷走一事时，他这样回应↓↓↓O网页链接,11851
2016-08-28 11:19,O网页链接【11岁男孩未做完暑假作业遭母亲批评 凌晨从5楼跳下】25日凌晨4点多，北京丰台11岁男孩盛盛从5楼跳下，目前已脱离生命危险。事发前一晚，盛盛因暑假作业未完成遭母亲批评。“他当时有点不高兴，然后就去洗澡睡觉了。”接受采访时，男孩家属回忆事发前细节↓↓↓O网页链接,3063
2016-08-28 08:48,O网页链接【中国男孩在美急诊治脱臼花费上万元 国内仅需11元】杭州男子张敏带儿子赴美国旅行，儿子不慎手臂脱臼。这家人在当地医院，4个小时才完成了诊疗，花费约11800元。此前在国内，同样的脱臼，他们花11元挂急诊，1分钟搞定问题。张先生回忆了堪称“人在囧途”的看病经历↓O网页链接,1297
2016-08-28 08:21,O网页链接【触目惊心的中国式剩宴】餐桌上杯盘狼藉，满桌剩饭剩菜，很多人已经对中国式“剩宴”司空见惯。为什么剩饭成为常事？有人表示，没有剩宴就不算盛宴，这种思想从何而来？如何解决中国的剩宴问题？解决剩宴问题，不妨参考一下泰国又一个逆天广告中提到的这些方法↓↓O网页链接,1107
2016-08-27 22:27,O多名男子拦公交车并暴打司机 只因……【妇女因公交急刹摔倒 家属喊人打折司机5根肋骨】25日，或因前车强行并线，长春188路公交车司机一脚急刹，车上一中年妇女摔倒。司机一再询问，女子表示无大碍。不料，同行女子不乐意了，叫人把公交车拦下，把司机打得满脸是血，折了5根肋骨；还与拉架乘客发生了推搡↓↓O多名男子拦公交车并暴打司机 只因……,1276
2016-08-27 21:57,O央视点名批天价片酬 霍建华周迅片酬1.5亿【央视批演员天价片酬：霍建华周迅1.5亿元】近日，央视批演员天价片酬的专题新闻播出引发热议。片中点名批评了《如懿传》、《幻城》等剧，比起好莱坞和韩国的重制作目的，如今中国艺人天价片酬现象，严重导致制作经费被占用，以至于当下烂片扎堆。你愿意为偶像买单吗？↓↓O央视点名批天价片酬 霍建华周迅片酬1.5亿,29618
2016-08-27 19:00,O惠若琪微博晒照撞脸傅园慧 称比朱婷白半个色号【惠若琪傅园慧撞脸 傅园慧：亲生的】近日女排队长惠若琪在微博中晒出与傅园慧、朱婷以及张梦雪的合照。与傅园慧的合照中，两人同款黑框眼镜摆出搞怪表情，惠若琪写到：“寻亲成功”，随后傅园慧转发了这条微博，并写到“亲生的”。不仅样貌，生活中的搞怪本性也像亲生的↓↓O惠若琪微博晒照撞脸傅园慧 称比朱婷白半个色号,1363
2016-08-27 14:54,O网页链接【大不了娶她为妻？导演陈剑要救马蓉！】王宝强发布离婚声明，斥责妻子马蓉与前经纪人宋喆有“不正当两性关系”，引发全民关注。近日却跳出一位导演陈剑力挺，指称王宝强聘请大批水军让舆论支持他，决心要救马蓉妹妹，甚至撂话大不了娶她为妻。网友：跳梁小丑！他都说了啥↓↓↓O网页链接,30954
2016-08-27 14:39,O科学家公布寿命计算器：算算你能活多久？【科学家公布寿命计算器 算一下你能活多久？】为什么有的人能活到120岁？到底是什么影响着我们的寿命？美国一位教授特别设计了一个“寿命计算器”，它能让我们算出自己大概能活多少岁。共六个部分，开始加减计算啦！心算不好的朋友，不妨拿出笔和纸来，认真算一算↓↓↓O科学家公布寿命计算器：算算你能活多久？,3910
2016-08-27 01:48,O网页链接【今年中秋节调休3天 北京4天不限行】中秋节临近，今年的中秋节放假安排是这样滴~9月15日（星期四，中秋节）至17日（星期六）放假调休，共3天，9月18日（星期日）上班。同时，15日至18日，车辆连续4天不限行。中秋来了，国庆还会远吗？2016年假期安排都在这里了↓O网页链接,3160
2016-08-26 22:35,O支付宝又现新骗局！陌生人转账，千万注意！【支付宝又现新骗局！近期陌生人转账给你，千万注意！】济南火车站，一名谎称在校大学生的男青年，以钱包丢失为由向过往旅客借现金，然后用支付宝转账还钱。众多旅客纷纷伸出援手，之后才发现这是一个骗局。这个骗局是怎么骗到好心人的？警方演示↓↓↓O支付宝又现新骗局！陌生人转账，千万注意！,3130
2016-08-26 18:42,O网页链接【俩人恋爱谈了四五年 婚宴上方知是远亲】湖北咸宁的小付和小林谈恋爱四五年后，决定结婚。结婚当天亲戚间谈话却发现，两家竟是远亲！大家都惊呆了。“会不会是近亲结婚呢？”亲上加亲好虽好，可万一是近亲，那也不行。婚宴结束，双方亲戚一起开会，好在他们发现了这件事↓O网页链接,1998
2016-08-26 14:27,O网页链接【日媒：日本乒协不让福原爱下嫁江宏杰】日本乒协无情地阻止福原爱与中华台北队乒乓球选手江宏杰结婚。日本乒协干部表示，对福原爱在4年后的东京奥运给予了很大期待，希望她能像过去一样，专注在竞赛上。江宏杰比福原爱低一级，收入差距大，结婚的话会被说成“格差婚”↓↓↓O网页链接,7812
2016-08-26 13:57,O网页链接【男子为泄愤微博晒女友手机号 称“这是马蓉最新号码”】面对提出分手的女友，黄山一男子为了泄愤，竟然把女友手机号码发到微博上，并称“这是马蓉最新手机号码”，结果造成女子小李饱受电话困扰。都把她当成“网络红人马蓉”，有的甚至开口就骂脏话。最后如何解决↓↓↓O网页链接,3846
2016-08-26 13:18,O网页链接【里约奥运会未获奖牌 津巴布韦总统下令逮捕代表团】津巴布韦奥运代表团没在里约奥运得牌，总统震怒，下令在他们返抵国门时扣押全团。“国家把钱浪费在这些称为运动员的鼠辈。如果你们还没准备要牺牲，赢回铜牌或像邻国博茨瓦纳拿下其他名次，那干嘛要浪费我们的钱。”他还说↓↓O网页链接,1755
2016-08-26 12:03,O网页链接【湖南官员因嫖娼被双开 当地负责人:庆幸那女孩满14岁】湖南慈利县国税局原党组成员、纪检组长刘礼因嫖娼被双开。值得注意，对方是一名14岁零10天的少女。当地相关负责人表示，刘某又倒霉又庆幸。倒霉的是他因为嫖娼被双开，庆幸的是发生关系时，女孩刚好满14周岁。负责人还称↓↓O网页链接,7310
2016-08-26 07:29,O网页链接【徐玉玉尸骨未寒 临沂大二男生遭电信诈骗后猝死】18岁的临沂姑娘徐玉玉尸骨未寒，23日凌晨，临沭县的大二学生宋振宁也在遭遇电信诈骗后，心脏骤停，不幸离世！他于18日接到诈骗电话，被骗2000元，事后发现银行卡内的生活费及家中现金存款都被转走。骗子和宋振宁到底说了什么↓↓O网页链接,2329
2016-08-26 03:05,O网页链接【王思聪：我不是富二代 不想当网红】近日，王思聪在某节目谈及“富二代”看法，“我从来没有把自己当作富二代，我只把自己当作一个人。他们没有什么区别。”还强调男人必须要有自己的事业，有钱不代表成功，有实力才能获得尊敬和认可。你咋看↓↓↓O网页链接,1272
2016-08-25 21:26,O党媒:不靠作品就混成明星 文艺不平庸才怪【人民日报：演员不靠作品就混成明星 文艺不平庸才怪！】莱昂纳多凭《泰坦尼克号》一举成名，但却从未停止尝试和突破。反观我们的影视圈，明星越来越不会演戏，有人依靠炒作，就可以维持曝光率，新人依靠绯闻、出位，就能成名。什么让我们的人才平庸？文中这样分析↓↓O党媒:不靠作品就混成明星 文艺不平庸才怪,5111
2016-08-25 20:47,O花7000元“挽回前男友” 前男友闪婚退钱无望【花7000元定制挽回前男友 不料前男友闪婚退钱无望】有多段恋爱失败史的姗姗又和男友分手，上网时发现有“挽回前男友”的公司，于是她花7000元定制了3个月的“挽回前男友”服务。不料，签完合同不到一个月，前男友就闪婚了。婚恋公司称因为这些原因，无法退款↓↓O花7000元“挽回前男友” 前男友闪婚退钱无望,3872
2016-08-25 20:31,O中国健儿奥运会后在忙啥？秦凯何姿着急领证【中国健儿奥运后在忙啥? 有人忙领证有人爱写诗】里约奥运会大幕落下，奥运健儿结束征程回国，奥运结束后，他们都在干嘛呢？网友表示今天在新闻联播上看见孙杨、马龙、张继科、傅园慧等众多健儿和教练，那么，日常生活中他们都忙些什么呢？带你了解健儿最新动态↓O中国健儿奥运会后在忙啥？秦凯何姿着急领证,1325
2016-08-25 19:45,O网页链接【徐玉玉父亲谢绝捐款：希望尽快抓住骗子】女大学生徐玉玉被电信诈骗近万元学费猝死引发关注。其父徐连彬多次痛哭失声。当晚拗不过女儿的老徐，骑着三轮车带她去报警，回来时女儿突然晕厥……徐连彬拒绝了大家的捐款，他说，全家最大的愿望就是警方尽快抓住骗子。追踪↓O网页链接,2289
2016-08-25 19:25,O网页链接【菲总统对华变脸：先期待访华 后警告清算中国】菲总统最近中国的表态上忽软忽硬。23日表示望年内能与中国就南海争端对话。24日又强硬表态：如果谈判破裂中国侵略菲律宾，结果将是血腥的。他还称，中国不能一直回避南海仲裁，迟早要有“清算”。专家分析菲总统为何忽软忽硬↓O网页链接,5077
2016-08-25 17:38,@SNH48-唐安琪【SNH48唐安琪意外烧伤近况：已能下床自己吃饭 】3月1日，@SNH48-唐安琪 在咖啡店与女伴就餐时遭意外，全身大面积烧伤。目前，其经纪公司表示，唐安琪已能下床，眼睛也拆线了，她也非常配合复健治疗。这个坚强的女孩受伤后特意为大家录制的视频，再看一次还是会让人心疼↓↓↓O唐安琪积极配合做复健 已能下床自己吃饭,3902
2016-08-25 17:23,O神同步！高颜值双胞胎姐妹同分考同校同专业【神同步！90后高颜值双胞胎姐妹 同分考上同校同专业】江苏的袁娇、袁艳以同一分数考入南京艺术学院音乐剧专业。姐妹俩从小喜好古筝，5年级便考下古筝十级。由于长得实在太像，南艺校考时还差点引起误会看完这些高清图集，你能分清姐妹俩吗？↓↓↓O神同步！高颜值双胞胎姐妹同分考同校同专业,1623
2016-08-25 11:50,@刘诗诗【花千骨班底拍《醉玲珑》 刘诗诗陈伟霆主演】电视剧《醉玲珑》正式官宣主创及主演阵容！该剧改编自十四夜同名作品，@刘诗诗 饰演圣巫女凤卿尘，@William威廉陈伟霆 饰演西魏皇子元凌。曾打造《花千骨》的@唐丽君 担任制片人。刘诗诗+陈伟霆这很“因醉诗霆”（interesting）↓↓↓O网页链接,2598
2016-08-25 10:05,O网页链接【曝王宝强妹发现马蓉出轨 夫妻假恩爱已2年】马蓉闺蜜爆料两人早已情变：马蓉出轨由王宝强妹妹发现，夫妻曾因此争吵，马蓉还反驳称王宝强“外面也有人”；两人感情变淡已经有2年了。两人走到现在这一步，马蓉称是因为↓↓↓O网页链接,9765
2016-08-25 09:45,O网页链接【《微微》我追了！后悔当年没敢去搞网恋】虽然郑爽脸不是“妖艳贱货“型，胸更明显没有34D，但在三次元中的校花扮相还是挺青春靓丽，杨洋则继续演绎盛世美颜。配角选角也挺适合，在校花评比大赛中战胜贝微微获得第一的孟逸然，一看就是外表甜美单纯但是实际上还蛮有心机的人设↓O网页链接,1215
2016-08-25 09:28,O网页链接【曝郑爽胡彦斌复合 探班庆生送人肉快递】8月22日郑爽生日，她下戏后换装，与工作人员赴机场接机，迎来的不是爽爸，而是胡彦斌！胡彦斌赶来厦门送爱的快递，两人同回酒店，单薄的小爽更主动为胡彦斌推开酒店玻璃门。共度一夜后，胡彦斌第二天独自乘车离开。现场↓↓O网页链接,20427
2016-08-24 20:35,O8岁男童和妹妹家中离奇殒命 冰箱爆炸顶被炸飞【冰箱爆炸致兄妹二人丧命！千万别再这样使用冰箱】福建南安某村一民房内，8岁男童和6岁女童疑因冰箱爆炸丧命，身上满是烧伤痕迹。房内的冰箱上半层已被烧掉，电线烧毁，顶部被炸飞。家人猜测，事故是冰箱突然爆炸引起的。冰箱会爆炸？这些危险操作别再做！↓↓↓ O8岁男童和妹妹家中离奇殒命 冰箱爆炸顶被炸飞,1153
2016-08-24 20:19,O中国苦逼城市排行榜新鲜出炉! 深圳居第一苦【中国苦逼城市排行榜出炉 你所在的城市排第几】继最具幸福感城市排名之后，又来了一个苦逼城市排行[泪流满面]这个榜单通俗的说，房价收入比越高，人们在那个城市的苦逼指数就越高。看看你所在的城市排第几前十名分别是这些城市，你猜对了几个？↓↓↓O中国苦逼城市排行榜新鲜出炉! 深圳居第一苦,1284
2016-08-24 20:06,O女子在医院保胎被注射过期盐水 一月后胎死腹中【女子在医院保胎被注射过期盐水 1个月后胎儿死亡】常州孙先生的妻子前往医院保胎。挂水过程中，孙先生发现盐水居然过期快半年。一个月后检查显示，胎儿已死。院方承认注射了过期盐水，但并不认为这是导致死胎的直接原因。文中，孙先生也提到妻子在注射过期盐水后的一些情况↓O女子在医院保胎被注射过期盐水 一月后胎死腹中,2465
2016-08-24 19:10,O中国三名08年北京奥运举重冠军药检呈阳性【三名中国举重冠军药检呈阳性 首金陈燮霞在列】国际举重联合会称，通过对北京奥运会运动员检验样本的重新测试显示，15名运动员药检结果呈阳性，北京奥运中国首金得主陈燮霞及刘春红、曹磊均在其中。这些运动员将面临这些处罚↓↓↓O中国三名08年北京奥运举重冠军药检呈阳性,7668
2016-08-24 18:38,O网页链接【马蓉学籍档案曝光 脸圆根本认不出】有网友曝出马蓉素颜照，和自拍差距极大，众人惊呆。马蓉是“校花”的传言也被打破。事实上，马蓉所在的西北大学没有评选过校花，而且“美女太多了，专业能力强的也很多，马蓉并不突出。”感受下真实的照骗↓↓↓O网页链接,5633
2016-08-24 17:58,O惊呆！韩女星疑整容质量差一捏鼻子就塌了【惊呆！韩女星激动抽泣 一捏鼻子就塌了】韩国艺人任娜英参加选秀的视频被扒。想往事念辛酸，难控激动情绪的她，一度抽泣不能自已，然后神奇的一幕发生了！拧了一下鼻子之后，任娜英鼻子居然陷进去了！视频中还显示，陷进去之后并没有立刻恢复……完整视频↓O惊呆！韩女星疑整容质量差一捏鼻子就塌了,5950
2016-08-24 17:50,O被“电击疗法”治疗过网瘾的年轻人：直接休克【被电击治疗过的人：有人直接休克】接受治疗前，张旭同只听母亲喊“加大剂量，电死他！”在这里，有86种行为会被电击：吃巧克力、上厕所锁门等，抽象的也有如挑战杨叔模式。有女生只因在窗边站了会儿，就被认定有“出逃嫌疑”而遭电击。探秘杨永信网戒中心↓O被“电击疗法”治疗过网瘾的年轻人：直接休克,1100
2016-08-24 16:23,O全球女性胸部大小排名 中日偏小【全球女性胸部地图：最大的竟是这个国家】Target Map发表的全球女性胸部地图，列出各国女性胸部大小。地图以颜色区分罩杯，红色代表大于D罩杯，橙色则是D罩杯，黄色为C罩杯，蓝色是B罩杯，而绿色则为A罩杯。从地图上看，最大的竟是这个国家↓中国的颜色是↓O全球女性胸部大小排名 中日偏小,2070
2016-08-24 16:03,O老虎咬死游客调查:非安全责任事故 游客违规下车【两女游客遭老虎袭击事件后续 调查组：不属生产安全责任事故】调查组对事发原因作出如下认定：一是赵某未遵守规定，对相关管理人员和其他游客的警示未予理会，擅自下车，导致被虎攻击受伤。二是周某未遵守猛兽区严禁下车的规定，施救措施不当，导致被虎攻击死亡。事件回顾↓O老虎咬死游客调查:非安全责任事故 游客违规下车,1698
2016-08-23 19:07,O人民币贬值，会给你带来什么影响？【人民币贬值，这样影响你！未来最大投资机会在哪？】今日，人民币对美元中间价报6.6586，上调66点。而在昨天，人民币大跌441点！创自英国脱欧以来最大跌幅！人民币贬值，会影响哪些人？普通老百姓又会受到什么样的影响？老百姓该如何应对？最需要get的知识都在这里了↓O人民币贬值，会给你带来什么影响？,3299
2016-08-23 18:28,O网页链接【老师背后被贴我是乌龟 与学生动手被开除】上课时，高一学生小敏在梁老师背后贴了张“我是乌龟，我怕谁”的字条，还在上面配有乌龟形象，觉得受到侮辱的梁老师与该生扭打起来。教育部门因梁老师体罚学生将其开除。了解事情经过，你觉得这算体罚吗？这个处理结果妥当吗？↓O网页链接,8403
2016-08-23 17:43,O秋天吃葡萄竟然有10大好处！可惜很多人都不会【它是秋天首选水果 很多人都没吃对】葡萄是不少人喜爱的水果，可你吃对了吗？“吃葡萄要不吐葡萄皮。”这不仅是绕口令，还是一则护心良方。除了葡萄吃法，红葡萄、白葡萄、绿葡萄、紫葡萄、黑葡萄都有啥功效，你清楚吗？怎么洗葡萄又快又干净？超多实用技能，都在这里了↓O秋天吃葡萄竟然有10大好处！可惜很多人都不会,1073
2016-08-23 17:27,O现在get还不晚！软萌齐刘海的正确打开方式【现在get还不晚！软萌齐刘海的正确打开方式】听说齐刘海女医生会遇到超帅男朋友所以是先去学医呢还是先去弄个齐刘海呢？讲道理的话，弄个齐刘海会比学医的难度小一点。那么，如何弄出和有着超帅男朋友的女医生一样的齐刘海呢？跟着教程来，本小编只能帮你到这里了↓O现在get还不晚！软萌齐刘海的正确打开方式,1241
2016-08-23 17:11,@走近中国消防【救援反转剧：男子水中睡觉被当浮尸 突然坐起吓坏消防员】据@走近中国消防 ：群众报警称河里惊现浮尸，消防官兵赶来立即趟水营救。刚一搭手，“尸体”突然坐起！原来，这哥们嫌天太热，躺在水里睡着了！看视频，哪位能算出1分56秒处，消防蜀黍心理阴影面积↓↓↓O男子躺河里睡觉被当浮尸 突然坐起吓跑施救者,1448
2016-08-23 11:39,O网页链接【《宝宝别哭》开拍5天杀青】18日，有网友曝出电影《宝宝别哭》开机，剧本根据王宝强离婚事件改编，当事人姓名也与王宝强马蓉宋喆等人相似，剧组被批拿艺人痛点炒作赚钱。而就在5日后的今天，又有网友曝出该片的杀青照，并称或将在29日首映↓↓O网页链接 用四个字形容，真的是_______。,2110
2016-08-23 08:16,O为什么只有papi酱火了？【人人都想成为Papi酱，为什么最后都变成“僵尸号”？】papi酱半年获1200万投资，美妆垂直领域的小红唇完成6385万美元融资…粗略统计，2016年短视频领域融资多于20起。这也从侧面反映了短视频领域的爆发。不过，这带来一个疑问：这么多融资成功案例，爆火的只有Papi酱，为什么↓↓O为什么只有papi酱火了？,1379
2016-08-23 07:29,O儿子去世数年家人隐瞒 89岁老母独自坐火车寻找【儿子去世数年家人隐瞒 89岁老母独自坐火车寻找】89岁老人因想小儿子，一人偷偷离开四儿子的家，来到火车站买了去邻镇的火车票，要去看小儿子。可她不知道，儿子在五六年前就车祸去世。家人因为担心她的身体，隐瞒了的消息。所幸民警找到老人，大家成功将老人劝回家↓O儿子去世数年家人隐瞒 89岁老母独自坐火车寻找,4351
2016-08-22 22:30,O绝味PK周黑鸭：门店数是后者10倍 利润为何仅...【绝味pk周黑鸭 中国卤味界的战争】绝味鸭脖和周黑鸭两家一直相爱相杀，堪称卤味界的两大巨头。这两家拟上市的卤味企业，最近公开的财报呈现出超级好玩的一幕。这场鸭脖大战，谁能笑到最后，用数据说话↓↓O绝味PK周黑鸭：门店数是后者10倍 利润为何仅...,5014
2016-08-22 21:21,O网页链接【福建长泰两干部违规检查面包店2小时 只为白吃酸奶面包】今年5月，某县卫计局一科长与该科干部，身穿制服进入一面包店。在没有出示执法证的情况下，他们在店里逗留了2个多小时，无偿食用了酸奶及面包等物，并在离店时表示还会经常来检查↓↓↓O网页链接,1778
2016-08-22 20:42,O网页链接【刘国梁训话 对不起没忍住笑了】刘月半一改温柔脸出来训人，藏獒张继科全程委屈脸，小奶龙双眼迷离，马琳心里在叫嚣着要去做饭，小胖一直掉线，许昕得了第一一脸懵逼，还有下一秒就要爆炸的陈杞…全程都是亮点↓↓O网页链接,2596
2016-08-22 19:49,O网页链接【来大姨妈有多痛：多省份明确痛经假】痛经对每个女性而言都是末日般的灾难，有网友说：痛经时想洗头的我，都承担着生命危险”十大错误洗头方法会让经期洗头的你更不舒服。为此，已有多省份明确痛经假。关于来大姨妈时的你到底有多痛，妹纸们给出了评价↓↓↓O网页链接,3595
2016-08-22 16:54,O网页链接【联合国批菲杀毒贩 菲总统威胁退出联合国】联合国近日批评菲律宾“禁毒战争”致上百人横死，菲律宾总统杜特尔特回应称，他很可能退出联合国，并邀请中国及其他国家再组建一个新的“联合国”。菲律宾这是要退出了群聊？还骂了群主？杜特尔特怎么说？↓↓O网页链接,7701
2016-08-22 13:09,O网页链接【日本辐射海鲜走私进入中国 案值达2.3亿】专业走私团伙近两年来共走私帝王蟹等高档海鲜5000余吨，部分高档海鲜产自日本福岛附近海域。而日本福岛附近海域所产海鲜受到过核辐射的污染，几乎所有国家都禁止进口产自该地区的海鲜。回顾案件始末与警方破案思路↓↓O网页链接,1829
2016-08-22 11:07,O全景回顾里约奥运闭幕式现场【再见了，里约奥运会！】16天的精彩赛事，无数难忘经典瞬间，在今天就要说再见了。闭幕式上，中国旗手丁宁手擎五星红旗入场，令人自豪；作为下届东道主的东京八分钟表演，令人惊艳；官方回顾中国零镜头，令人不解……全景回顾里约奥运闭幕式↓↓O全景回顾里约奥运闭幕式现场,1869
2016-08-22 10:50,O乔布斯遗作iBoat曝光 或未列入苹果商业计划【乔布斯遗作iBoat曝光 个人专利数已达324项 】乔布斯生前设计的用来控制和监控船只运行的无线移动设备iBoat已经获得美国专利商标局的认证。是不是好复杂的样子，没事，就是乔布斯发明了一种用于船舶的iPad。但是，这项发明可能并未列入苹果商业计划↓↓O乔布斯遗作iBoat曝光 或未列入苹果商业计划,1273
2016-08-22 07:22,O毁容少女周岩 如今勇敢拍写真露伤疤【毁容少女周岩 如今勇敢拍写真露伤疤】5年前，合肥16岁少女周岩被同学当头浇下打火机油后点燃，烧伤面积超过30%。5年后，周岩才拿到了180万的赔偿。近日，周岩在微博上勇敢晒出唯美写真，虽然伤疤仍触目惊心，但可见她的轮廓清秀↓↓她说，“要做最坚强的孩子！”O毁容少女周岩 如今勇敢拍写真露伤疤,5437
2016-08-22 06:49,O丁宁成为中国奥运代表团闭幕式旗手 国球第一人【丁宁成为中国奥运代表团闭幕式旗手 国球第一人】根据国际奥委会最新公布的各代表团奥运闭幕式旗手名单，中国旗手为本届奥运会独揽乒乓球女单女团冠军的丁宁，这也是中国乒乓球队第一次有队员出任旗手。从2008年开始，新科奥运冠军+女选手成为两大鲜明的标签，之前都是谁↓↓↓O丁宁成为中国奥运代表团闭幕式旗手 国球第一人,4158
2016-08-21 22:52,O网页链接【准大学生丢录取通知书 全城环卫工遍翻垃圾帮寻】陕西商洛的同学小胡误将大学录取通知书当垃圾扔了，小胡回忆，当时通知书在文件袋里，里边有录取通知书和身份证、银行卡等报名所需资料。有人将此事发到网上，看到消息后，150多名环卫工帮他寻找，终于在这里找到了通知书↓O网页链接,2439
